,Date,Pos,Neg,Tweet_date,text,favorites,retweets,Senti,score
143,2020년 3월 1주,47.90%,48.70%,2020-02-09,"사람의 진면목은 위기의 순간 알 수 있고, 국가의 진짜 역량도 어려움에 처할 때 드러납니다. 신종 코로나바이러스에 대해서도 정부는 국가의 역량을 총결집하여 대응하고 있고, 국민은 높은 시민의식을 발휘하고 있습니다. https://www1.president.go.kr/articles/8093 오늘 고용부, 농식품부, 환경부, 3개 부처의 업무보고를 함께 받습니다. 업무보고의 중점은 일자리에 두었습니다. 정부는 신종 코로나 확산 저지에 총력 대응하면서도 각 분야의 정책과제들은 흔들림 없이 추진해야 합니다. https://www1.president.go.kr/articles/8099 오늘 국민들께서 전통시장을 찾아주길 바라는 마음으로 방문을 했는데, 남대문시장의 활기를 찾는데 도움이 됐으면 좋겠습니다. 정부도 이 사태가 종식되는 대로 우리 경제가 활력을 되찾을 수 있도록 총력을 다하겠습니다. https://m.facebook.com/story.php?story_fbid=2444048559034815&amp;id=181808448592182 코로나19로 우리 경제가 어려움을 겪고 있는 상황에서 경제계를 대표하는 여러분을 모셨습니다. 경기가 살아나는 듯해서 기대가 컸었는데, 뜻밖의 상황을 맞게 되었습니다. 어려운 상황을 어떻게 극복할 수 있을지 함께 의견을 나누고자 합니다. https://www1.president.go.kr/articles/8109",3732.25,7262.75,[-2.1633837  2.213407 ],1
144,2020년 3월 2주,47.20%,49.10%,2020-02-16,"오늘은 기재부, 산업부, 중기부, 금융위, 4개 경제 부처가 함께 업무보고를 합니다. 이제는 국민의 안전을 지키는 한편 경제 활력을 되살리는데 전력을 기울여야 할 때입니다. 정부는 끝까지 긴장하며, 방역에 최선을 다할 것입니다. https://www1.president.go.kr/articles/8121 비상한 상황에는 비상한 처방이 필요합니다. 국민 안전과 민생 경제 두 영역 모두에서 선제적인 대응과 특단의 대응을 강구해 주기 바랍니다. https://www1.president.go.kr/articles/8127 교육감님들, 정말 반갑습니다. 개학이 다가오면서 코로나19 때문에 걱정이 많습니다. 아마 우리 교육감님들 걱정이 누구보다도 크지 않을까 생각합니다. 오늘 코로나19를 중심으로 해서 학교와 학생들의 안전 대책을 함께 논의했으면 합니다. https://www1.president.go.kr/articles/8135 정부는 지역사회의 감염 대응 체계를 대폭 강화하고 있습니다. 정부가 변화하는 상황에 맞춰 방역에 총력을 기울이고 있는 만큼 국민들께서도 정부의 대응을 믿고, 안전수칙을 철저히 지키면서 경제활동에 임해 주실 것을 다시 한 번 당부 드립니다. https://www1.president.go.kr/articles/8151",3649.0,6978.5,[-1.3073872  1.1413418],1
145,2020년 3월 3주,49.30%,47.90%,2020-02-23,"코로나19 사태가 중대한 분수령을 맞았습니다. 지금부터 며칠이 매우 중요한 고비입니다. 이에 정부는 감염병 전문가들의 권고에 따라 위기경보를 최고 단계인 심각 단계로 올려 대응 체계를 대폭 강화해 나가겠습니다. https://m.facebook.com/story.php?story_fbid=2466443186795352&amp;id=181808448592182 코로나19 사태로 국민 안전에 대한 불안이 더욱 높아지는 한편 경제적 피해도 더 커지고 있습니다. 방역과 경제라는 이중의 어려움에 정부는 비상한 각오로 임하고 있습니다. 우리는 국가적 역량을 총동원해서 코로나19 확산을 반드시 막아내야 합니다. https://www1.president.go.kr/articles/8160 대구·경북 시민 여러분, 힘내십시오. 우리는 코로나19를 충분히 극복할 수 있고 반드시 이겨낼 수 있습니다. 다함께 힘을 합치면 넘어서지 못할 일이 없습니다. 정부도 국민도 모두가 대구·경북과 함께하고 있습니다. https://www1.president.go.kr/articles/8166 코로나19 사태를 조속히 진정시키는 것이 정부가 직면하고 있는 최우선 과제이지만 민생과 경제의 고삐를 하루 한순간도 늦추지 않는 것 역시 책임 있는 정부의 역할입니다. 국토부, 해수부가 그 역할을 가장 앞장서서 수행해 주기 바랍니다. https://www1.president.go.kr/articles/8180 코로나19 사태로 국민 안전과 경제 모두 아주 비상하고 엄중한 상황입니다. 초당적 협력을 구하기 위해 국회를 찾아왔습니다. 정부는 범국가적 역량을 모아 총력 대응하고 있습니다. 정부와 국회가 함께 힘을 모은다면 사태 해결과 경제 회복이 앞당겨질 것입니다. https://www1.president.go.kr/articles/8189",5953.8,10746.6,[-2.0282161  2.006648 ],1
146,?2020년 3월 4주,52.60%,44.10%,2020-03-01,"우리는 국가적 위기와 재난을 맞이할 때마다 ‘3·1독립운동의 정신’을 되살려냈습니다. 단합된 힘으로 전쟁과 가난을 이겨냈고, 경제성장과 민주주의를 이뤄냈습니다. ‘코로나19’는 잠시 우리의 삶을 위협할 수 있지만 우리의 단합과 희망을 꺾을 수는 없습니다. https://www1.president.go.kr/articles/8194 특별히 각 부처에 당부합니다. 방역과 경제에 대한 비상 대응 태세를 더욱 강화할 필요가 있습니다. 중대본의 컨트롤 타워 역할에 더하여 위기상황에서 벗어날 때까지 정부의 모든 조직을 24시간 긴급 상황실 체제로 전환하여 가동해 주기 바랍니다. https://www1.president.go.kr/articles/8208 공군사관학교 제68기 사관생도 여러분, 졸업과 임관을 축하합니다. 엄중하고 힘든 시기이지만, 여러분을 축하하기 위해 이 자리에 왔습니다. 국민들은 여러분의 늠름한 모습에서 안보의 든든한 힘을 느끼실 것입니다. https://www1.president.go.kr/articles/8218 I would like to thank His Highness Sheikh Mohammed bin Zayed Al Nahyan for his warm words and unwavering trust.",4749.75,8837.25,[-2.3999074  2.3207495],1
147,?2020년 4월 1주,53.70%,43.20%,2020-03-08,"지금까지의 성과는 전적으로 방역당국과 의료진들을 믿고 성원해주신 국민들의 힘입니다. 자랑스런 우리 국민들께 한없는 존경과 감사의 말씀을 올립니다. https://www1.president.go.kr/articles/8257 국민들은 ‘코로나19’로 어려움을 겪으면서 ‘민주경찰, 인권경찰, 민생경찰’의 고마움을 다시 한번 느끼고 있습니다. 경찰청은 경찰 인재개발원을 우한 교민 생활시설로 제공하여 아산 시민들과 함께 감염병 극복의 모범사례를 만들었습니다. https://www1.president.go.kr/articles/8273",4985.5,9340.0,[-2.2176197  2.0089743],1
148,?2020년 4월 2주,54.40%,42.30%,2020-03-15,"수도권의 방역 성공 여부가 매우 중요한 시점이 되었습니다. 박원순 시장님과 이재명 지사님, 박남춘 시장님의 진두지휘 하에 수도권 광역 세 지자체가 지금까지 아주 잘해 왔지만 이 시점에 함께 한번 점검해 보고자 이 자리를 마련했습니다. https://www1.president.go.kr/articles/8291 유례없는 비상상황이므로 대책도 전례가 없어야 합니다. 지금의 비상 국면을 타개하는 데 필요하다면 어떤 제약도 뛰어넘어야 합니다. 이것저것 따질 계제가 아닙니다. https://www1.president.go.kr/articles/8299 정부의 힘만으론 부족합니다. 우리 경제의 핵심 주체들께서 ‘연대와 협력의 힘’으로 위기 극복의 주역이 되어 주시길 간곡히 당부드리겠습니다. https://www1.president.go.kr/articles/8306 첫 번째 조치를 결정합니다. 50조 원 규모의 특단의 ‘비상 금융 조치’입니다. ‘민생·금융안정 패키지 프로그램’으로서 규모와 내용에서 전례 없는 포괄적인 조치입니다. https://www1.president.go.kr/articles/8313",5279.5,9527.25,[ 0.14216942 -0.30891064],0
149,?2020년 4월 3주,58.30%,37.60%,2020-03-22,지난 1차 회의에서 결정한 50조원 규모의 ‘비상 금융 조치’를 대폭 확대해 100조원 규모의 ‘기업구호 긴급자금 투입’을 결정합니다. https://www1.president.go.kr/articles/8334 방역과 경제 모두에서 글로벌 공조가 아주 절실해졌습니다. 우리 기업의 진단 역량이 글로벌 공조에 큰 역할을 하게 될 것입니다. https://www1.president.go.kr/articles/8346,4476.0,8172.5,[-2.5184305  2.3540745],1
150,?2020년 4월 4주,63.70%,32.40%,2020-03-29,어려움 속에서도 서로를 격려해가며 신뢰와 협력으로 재난을 이겨가고 있는 국민들께 한없는 존경과 감사를 드립니다. 또한 정부의 이번 조치가 어려움을 이겨나가는 국민들께 힘과 위로가 되기를 바랍니다. https://www1.president.go.kr/articles/8369 작은 구멍 하나가 둑을 무너뜨리는 법입니다. 국민 모두가 불편을 감수하며 공동체의 안전을 위해 노력하고 있는 이때 한 개인이 모두의 노력을 허사로 만드는 일은 없어야 합니다. https://www1.president.go.kr/articles/8376 세계경제가 어두운 터널 속에 들어섰지만 우리는 불을 밝히고 터널을 지나야 합니다. 코로나19는 대외의존도가 높은 우리 경제에 큰 위협이 되고 있지만 많은 우리 기업들이 극복의 모범사례를 만들고 있습니다. https://www1.president.go.kr/articles/8387 동백꽃 지듯 슬픔은 계속되었지만 슬픔을 견뎠기에 오늘이 있습니다. 아직은 슬픔을 잊자고 말하지 않겠습니다. 슬픔 속에서 제주가 꿈꾸었던 내일을 함께 열자고 말씀드리겠습니다. https://www1.president.go.kr/articles/8401,6123.25,10358.25,[-2.054494   1.9680603],1
151,?2020년 4월 5주,60.60%,35.40%,2020-04-05,"‘위기의 순간에 진면목이 나온다’는 말이 있습니다. 위기의 순간 금융이 국민과 기업에 희망이 되었으면 합니다. 거센 비바람을 맞고 있는 기업들에게 든든한 우산이 되어 주었으면 합니다. 정부도 금융권의 애로를 경청하고, 도울 일은 적극 돕겠습니다. https://www1.president.go.kr/articles/8419 I send my best wishes for your speedy recovery. I also hope that the situation with COVID-19 in the United Kingdom improves quickly, and I look forward to meeting you in the near future.Mr. Prime Minister(@BorisJohnson), I was struck by the news that you had been admitted to intensive care, even though you had seemed to be in good shape only a couple of weeks earlier at the virtual summit among G20 leaders.보리스 존슨 총리님. 얼마 전 G20 화상 정상회의에서 뵈었는데, 갑작스런 총리님의 입원 소식을 듣고 매우 놀랍고 안타까운 마음입니다. 총리님의 빠른 쾌유를 기원하며, 영국의 코로나 상황이 조속히 안정되어 가까운 시일 내에 총리님을 만나 뵙기를 고대합니다.Thank you @DrTedros for acknowledging South Korea's efforts to transparently and openly fight #COVID19. We share a common belief that the world can defeat the virus with global solidarity. We will continue to share our comprehensive and open approach with the world. 오늘 4차 비상경제회의는 위기를 기회로 만들기 위한 차원에서 수출 활력 제고를 위한 방안, 내수를 보완하는 방안, 그리고 스타트업과 벤처기업을 지원하는 방안을 결정합니다. https://www1.president.go.kr/articles/8436 .@KerstiKaljulaid and I discussed South Korea’s response measures against #COVID19. We’ll do our best to share our know-hows and experience with Estonia. We hope the two countries continue to work together during and after the pandemic. Both @narendramodi and I believe that with unity and solidarity, we can tackle the #COVID19 pandemic. Apart from the test kits we’ve already sent to India, we aim to share our medical data and experience. I believe the current crisis will strengthen our bilateral ties. 100년 전 선열들이 반드시 광복이 올 것이라는 희망 속에서 서로를 격려하며 고난을 이겨냈듯, 오늘 우리는 연대와 협력으로 ‘코로나19’의 비상하고 엄중한 상황을 헤쳐 나가고 있습니다. https://www1.president.go.kr/articles/8464The #COVID19 pandemic calls for international cooperation to curb the transmission of the virus and to prevent potential economic fallout. @ZelenskyyUa and I agreed that the current situation shouldn’t be a reason to hold back our bilateral economic exchange.",3306.5,6243.333333,[-2.401649  2.388868],1
152,?2020년 5월 1주,62.00%,32.40%,2020-04-12,"‘새로운 일상’으로 돌아가기 위해 ‘새로운 희망’을 만들겠습니다. 부활을 통해 ‘고난의 역사’를 ‘희망의 역사’로 바꾼 예수 그리스도처럼, 우리 국민들은 어려운 시기에 ‘용기와 사랑’을 실천하며 위기를 희망으로 만들어가고 있습니다. 우리 국민은 위기에 강합니다. 위기 앞에서 더욱 단합하는 DNA가 우리에게 있기 때문입니다. 우리는 할 수 있습니다. 감사합니다. https://www1.president.go.kr/articles/8474 아세안+3는 중요한 도전의 순간마다 협력을 통해 위기를 극복했습니다. 한국은 ‘코로나19’와 경제위기 극복을 위해 회원국들과 기꺼이 협력할 것입니다. https://www1.president.go.kr/articles/8491역사에서 승자는 변화를 기회로 만들어온 자의 몫이었습니다. 포스트 코로나 시대를 제일 먼저 준비하고 맞이하는 대한민국을 만드는 일에 국민들께서 한마음이 되어 주시길 바랍니다. https://www1.president.go.kr/articles/8483 ‘코로나19’에 대응하는 우리의 자세와 대책 속에는 세월호의 교훈이 담겨 있습니다. ‘사회적 책임’을 유산으로 남겨준 아이들을 기억하며, 국민들께 진심으로 감사드립니다.",9862.5,13511.875,[-1.3080112  1.3038051],1
